가중치,벤처확인 유형,회사주소_시(도),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_이전근무지,대표이사_창업자여부,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,정규직합계,비정규직합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인력구성(합계),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_개인투자자,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),융자(정책)_경험여부,투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병(MnA) 경험여부,인수합병 고려 여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_우수인력 확보에 유리,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,실천하고있는사회적책임,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,학력별 인력구성비(고졸이하),총종사자합계,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_가족,전공과 업종 일치 여부,학력별 인력구성_합계
3.133,2,경북,C30399,2005,3,2,2,6,1,1,3,2,6,3,1.0,3,0,2,225.0,31.0,50.0,170.0,26.0,10.0,0.0,256,8.7,30.0,0.3,0.0,1,3,0.0,0.0,0.0,0.0,30.0,50.0,10.0,0.0,0.0,10.0,1.0,0,500,0.0,"1,000","1,500",2,6,0,1,0,0,7,0,0,0,0,0,0,3,3,3,1,4,2,1,15.0,5.0,4,3,2,4,2,2,2,3,8,3,3,3,3,3,3,3,3,4,4,5.0,4,4,3,3,4,3,4,4,2,3,4,4,4,3.0,4,61.0,256.0,199.215,33.421,6.895,148.607,444.655,30.66,8.474,989.934,27651.953,0.0,100.0,2,100.0
56.506,2,서울,C30399,1994,3,2,5,6,1,1,1,4,6,3,1.0,3,5,1,9.0,0.0,1.0,3.0,2.0,3.0,0.0,9.0,20.0,40.0,10.0,0.0,3,5,40.0,30.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,59.0,0.0,0.0,60.0,2,5,0,0,1,3,9,0,0,0,0,0,0,2,3,2,1,3,1,3,0.1,0.0,2,4,2,4,2,1,1,5,8,4,3,4,4,4,3,4,4,3,3,3.0,4,4,3,4,3,4,2,3,2,3,4,3,2,2.0,3,30.0,9.0,288.815,25.719,1.034,136.084,529.115,5.474,1.087,114.171,1012844.444,30.0,0.0,1,100.0
27.28,2,인천,C30399,2012,2,1,5,6,1,1,2,4,6,3,1.0,3,15,1,19.0,1.0,2.0,11.0,2.0,5.0,0.0,20,35.0,40.0,0.0,0.0,1,3,90.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0,400,0.0,0,400,2,3,0,0,0,0,3,0,0,0,0,0,0,2,5,2,4,3,2,1,5.0,0.0,3,1,2,4,2,2,3,1,8,4,4,4,5,4,4,3,2,2,4,7.0,4,5,5,2,4,4,2,3,2,3,1,1,3,3.0,3,25.0,20.0,122.458,44.952,0.91,83.683,186.158,1.695,1.707,95.745,13180.0,0.0,0.0,1,100.0
12.305,2,충남,C30399,1982,5,1,5,5,2,1,5,3,5,3,1.0,3,28,2,40.0,1.0,7.0,25.0,4.0,3.0,2.0,41,8.0,28.0,8.0,0.0,3,1,0.0,85.0,0.0,0.0,5.0,94.0,0.0,0.0,0.0,1.0,2.0,0,150,0.0,150,300,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,2,1,25.0,0.5,5,3,2,4,2,1,1,3,13,3,5,5,4,5,4,3,4,4,3,5.0,4,3,4,4,4,4,3,4,2,3,4,3,4,4.0,4,56.0,41.0,239.486,29.456,5.636,156.124,530.02,29.87,7.144,589.883,51760.976,0.0,15.0,2,100.0
3.133,2,경북,C30399,2003,5,2,5,6,1,1,3,3,6,1,1.0,1,13,2,104.0,0.0,25.0,74.0,2.0,3.0,0.0,104,15.0,25.0,0.0,0.0,3,1,52.6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,"5,500",500,0.0,0,"6,000",2,2,1,0,0,0,3,0,0,0,0,0,0,3,4,4,1,4,2,1,5.0,0.0,3,4,2,4,2,1,2,3,3,3,3,4,4,3,3,4,3,3,3,1.0,2,2,3,3,4,3,2,2,2,2,2,2,3,3.0,3,60.0,104.0,496.031,16.778,4.694,155.211,925.104,43.424,5.258,399.242,19275.962,4.7,42.8,2,100.0
31.602,2,충남,C30399,2003,4,2,5,6,1,1,2,4,6,3,1.0,3,15,2,24.0,0.0,8.0,12.0,2.0,2.0,0.0,24.0,20.0,10.0,0.0,0.0,7,2,66.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,50.0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,4,1,2,20.0,0.0,2,4,2,4,2,1,3,5,8,4,4,3,4,3,3,3,3,4,3,7.0,3,3,4,4,5,4,4,3,3,3,2,2,2,2.0,2,70.0,24.0,339.346,22.761,2.43,163.177,716.911,17.418,3.059,204.737,52991.667,0.0,34.0,1,100.0
2.56,2,경북,C30399,2005,3,2,2,6,1,1,3,2,6,3,1.0,3,0,2,231.0,0.0,55.0,166.0,28.0,10.0,0.0,259.0,8.7,30.0,0.3,0.0,2,3,0.0,0.0,0.0,0.0,30.0,50.0,10.0,0.0,0.0,10.0,2.0,941.0,431.0,0.0,0.0,1372.0,2,6,0,1,0,0,7,0,0,0,0,0,0,3,3,3,1,4,2,1,15.0,5.0,4,5,2,4,2,1,2,4,1,3,3,4,3,3,3,3,2,2,3,5.0,4,3,3,4,3,2,3,2,3,3,2,3,3,3.0,3,61.0,231.0,182.341,35.418,4.883,141.954,400.795,19.57,5.272,700.531,32502.597,0.0,100.0,2,100.0
10.5,2,충남,C30399,2011,2,1,5,6,1,1,3,3,6,3,1.0,3,14,2,28.0,0.0,5.0,24.0,7.0,0.0,0.0,36.0,30.0,30.0,0.0,0.0,1,3,70.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,1,5.0,0.0,5,2,2,4,2,1,3,1,3,4,5,4,4,3,3,4,4,4,3,7.0,4,3,4,4,3,4,3,2,3,2,3,3,2,2.0,2,40.0,28.0,530.966,15.849,2.359,91.494,577.299,13.62,4.416,240.659,17710.714,0.0,0.0,1,100.0
6.292,2,강원,C30399,2004,4,1,5,6,1,1,3,5,6,3,1.0,3,10,2,62.0,0.0,6.0,41.0,6.0,4.0,5.0,62,36.0,17.0,4.0,0.0,5,3,50.0,20.0,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,2.0,0,100,0.0,0,100,2,4,0,2,1,0,7,0,0,0,0,0,0,2,3,3,1,4,1,1,10.0,0.0,3,4,2,4,2,1,1,2,4,4,3,4,5,4,3,3,2,3,4,,4,4,4,4,5,5,2,3,2,3,2,3,3,2.0,2,43.0,62.0,192.031,34.243,0.397,376.995,1100.943,4.37,0.848,165.152,20722.581,30.0,0.0,2,100.0
6.292,2,충남,C30399,1995,4,1,5,6,1,1,1,3,6,3,1.0,1,8,2,65.0,0.0,5.0,43.0,6.0,3.0,8.0,65,8.0,27.0,3.0,0.0,3,5,80.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,1.0,0,275,0.0,100,375,2,7,2,1,0,0,10,10,0,0,0,0,10,1,2,2,1,4,2,1,2.0,0.0,6,3,2,4,2,1,4,1,3,3,4,4,4,3,4,3,3,3,2,6.0,3,3,4,3,3,4,2,2,3,3,4,3,4,3.0,3,62.0,65.0,462.214,17.787,0.95,116.267,653.667,6.212,3.358,126.005,21530.769,0.0,0.0,1,100.0
6.292,2,충남,C30399,2006,3,1,5,7,1,1,3,1,7,3,1.0,3,11,2,61.0,0.0,6.0,40.0,6.0,4.0,5.0,61,18.0,35.0,7.0,0.0,3,1,75.0,10.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,10.0,1.0,0,200,0.0,200,400,2,4,0,0,1,0,5,0,0,0,0,0,0,3,3,3,1,4,1,3,3.0,0.01,4,2,2,4,2,1,2,3,8,4,4,4,5,4,4,3,3,3,4,,4,5,3,3,4,5,4,4,2,2,4,3,3,3.0,3,40.0,61.0,229.325,30.365,1.622,73.073,240.648,3.904,5.489,139.726,21322.951,0.0,15.0,1,100.0
5.476,2,경북,C30399,2006,3,2,5,6,1,1,3,3,6,3,1.0,3,20,1,94.0,0.0,9.0,66.0,8.0,9.0,0.0,92.0,25.0,20.0,2.0,0.0,3,5,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,95.0,429.0,0.0,0.0,524.0,2,13,8,0,0,0,21,2,0,0,0,0,2,2,3,3,1,4,2,1,35.0,0.0,1,2,2,4,2,1,5,2,6,3,2,3,3,4,3,3,2,3,2,7.0,4,4,5,3,4,4,3,2,3,3,4,2,3,2.0,2,53.0,94.0,292.787,25.459,3.062,106.391,417.889,12.797,4.849,245.679,26193.617,1.0,49.0,1,100.0
6.292,2,울산,C30399,1999,4,2,5,6,1,1,2,3,6,3,2.0,3,8,2,59.0,1.0,3.0,52.0,3.0,2.0,0.0,60,10.0,10.0,2.0,0.0,3,6,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0,60,0.0,0,60,2,3,0,0,0,0,3,0,0,0,0,0,0,2,2,2,1,3,2,3,10.0,0.0,4,1,2,4,2,1,3,1,2,4,5,5,5,4,4,3,3,2,3,6.0,4,4,4,4,4,4,3,3,3,2,2,2,4,2.0,3,78.0,60.0,277.017,26.524,1.134,94.136,354.91,4.025,2.809,110.196,63493.333,50.0,0.0,2,100.0
12.305,2,경기,C30399,2006,2,1,5,10,1,2,3,5,10,3,1.0,1,0,2,44.0,0.0,5.0,30.0,4.0,5.0,0.0,44,15.0,30.0,5.0,0.0,1,3,52.0,48.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,10.0,2.0,0,120,0.0,0,120,2,3,0,0,2,0,5,1,0,0,0,0,1,2,3,2,1,3,2,1,10.0,0.2,2,5,2,4,2,1,6,2,8,3,4,3,5,5,4,3,3,3,2,2.0,4,3,4,4,4,5,4,3,2,3,3,4,4,3.0,4,50.0,44.0,329.803,23.266,1.518,69.173,297.307,4.512,5.018,113.573,18568.182,0.0,0.0,2,100.0
3.133,2,충북,C30399,2012,2,1,5,6,1,1,2,3,6,3,1.0,1,6,2,264.0,0.0,25.0,226.0,8.0,5.0,0.0,264,10.0,10.0,0.0,0.0,2,3,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,50,0.0,0,50,2,1,0,0,0,1,2,4,0,0,0,4,8,1,3,2,1,4,2,1,20.0,0.0,8,7,2,4,2,1,1,3,1,4,3,4,4,4,3,4,3,3,4,5.0,3,3,2,2,3,3,4,3,3,3,3,4,4,3.0,3,80.0,264.0,-686.483,-17.051,0.347,218.959,-1284.159,-4.458,1.261,115.177,20512.5,0.0,0.0,2,100.0
5.476,2,울산,C30399,1999,4,2,5,6,1,1,2,3,6,3,2.0,3,8,2,59.0,0.0,5.0,57.0,3.0,4.0,0.0,69.0,12.0,10.0,2.0,0.0,1,5,55.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0,2.0,488.0,77.0,0.0,0.0,565.0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,2,2,1,3,2,3,10.0,0.01,3,2,2,4,2,1,3,4,1,3,5,5,4,4,3,3,2,2,3,7.0,4,4,4,5,3,4,3,3,3,2,4,2,4,3.0,3,76.0,59.0,282.582,26.138,1.854,98.482,376.776,6.984,5.007,177.714,73694.915,45.0,0.0,2,100.0
6.292,2,충북,C30399,2004,3,2,1,6,1,1,3,3,6,3,2.0,1,0,2,69.0,0.0,5.0,44.0,6.0,5.0,9.0,69,15.0,41.0,0.0,0.0,1,3,50.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,1.0,0,150,0.0,0,150,2,4,1,0,0,0,5,0,0,0,0,0,0,3,3,3,2,4,1,1,10.0,0.0,1,4,2,4,2,1,5,4,8,4,5,4,4,4,3,2,3,3,3,1.0,4,4,3,3,3,4,2,4,4,3,4,3,2,2.0,2,44.0,69.0,238.856,29.511,-19.577,57.235,193.944,-37.969,-21.047,-439.425,29471.014,0.0,10.0,2,100.0
2.828,3,부산,C31111,1991,3,1,5,5,1,1,2,2,5,3,1.0,3,6,2,115.0,0.0,35.0,40.0,5.0,35.0,0.0,115.0,15.0,30.0,28.0,2.0,1,6,59.9,0.0,25.0,4.2,70.0,0.0,0.0,0.0,0.0,30.0,1.0,21.0,669.0,0.0,0.0,690.0,2,48,0,0,2,0,50,0,0,0,0,0,0,2,3,2,1,4,1,1,20.0,3.0,3,7,2,1,2,1,1,2,3,4,4,3,4,4,4,3,2,2,3,7.0,3,2,4,5,5,5,4,3,3,3,2,2,2,2.0,2,25.0,115.0,369.666,21.292,-13.813,56.081,263.392,-36.382,-1.572,-44.352,35411.304,0.0,10.9,1,100.0
65.766,2,경남,C31111,2009,3,3,5,6,1,1,4,3,6,3,1.0,3,20,1,7.0,1.0,1.0,6.0,1.0,0.0,0.0,8,50.0,50.0,0.0,0.0,3,5,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0,12,0.0,50,62,2,3,0,0,0,0,3,0,0,0,0,0,0,2,5,4,3,3,1,1,0.01,0.0,2,4,2,4,2,1,3,1,7,2,3,2,3,3,2,2,2,2,3,2.0,4,4,5,5,4,5,3,3,4,4,3,3,3,3.0,3,0.0,8.0,139.729,41.714,3.24,238.321,571.324,18.509,3.997,481.319,136975.0,0.0,0.0,1,100.0
2.828,3,경남,C31113,2006,3,1,5,5,1,1,2,1,5,3,1.0,3,7,2,226.0,0.0,20.0,191.0,5.0,10.0,0.0,226.0,28.0,60.0,3.0,0.0,2,5,68.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,2.0,102.0,148.0,0.0,0.0,250.0,2,11,0,0,0,0,11,0,0,0,0,0,0,3,4,3,1,4,1,1,20.0,0.01,7,4,2,1,2,1,3,4,3,4,3,3,4,3,2,3,2,3,2,3.0,4,3,4,5,4,5,3,3,3,3,4,3,3,2.0,3,9.0,226.0,98.727,50.32,-13.433,85.339,169.592,-22.781,-6.564,-585.059,23229.646,32.0,0.0,1,100.0
32.425,2,강원,C31113,1998,3,1,5,6,1,1,3,3,6,3,1.0,1,17,2,29.0,0.0,4.0,18.0,3.0,4.0,0.0,29.0,31.0,31.0,3.0,0.0,1,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,72.0,0.0,0.0,100.0,172.0,2,12,3,1,0,0,16,0,0,0,0,0,0,2,2,2,1,4,1,3,0.01,0.0,7,8,2,4,2,1,1,3,7,4,4,4,5,4,4,3,3,4,3,7.0,5,5,4,5,5,4,3,4,4,4,4,3,3,3.0,3,35.0,29.0,140.278,41.618,0.869,25.939,62.326,0.542,3.765,77.778,8334.483,0.0,90.0,2,100.0
10.466,2,부산,C31114,2008,3,1,5,1,2,1,3,3,6,3,1.0,1,15,2,48.0,0.0,7.0,33.0,3.0,5.0,0.0,48.0,20.0,20.0,5.0,0.0,1,6,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1164.0,120.0,0.0,0.0,1284.0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,4,2,1,15.0,0.0,3,7,2,4,2,1,1,4,4,4,4,4,5,4,4,4,3,3,3,3.0,4,4,3,3,3,4,3,3,2,3,3,3,3,3.0,2,55.0,48.0,102.697,49.335,16.603,86.65,175.638,29.162,23.828,1838.554,40027.083,0.0,0.0,1,100.0
3.133,2,경남,C31114,2007,5,2,5,6,1,1,2,3,6,3,1.0,3,10,2,126.0,0.0,26.0,93.0,5.0,2.0,0.0,126.0,22.0,20.0,2.0,0.0,1,3,60.0,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,300,176,0,84,560,2,3,1,7,1,0,12,0,0,0,0,0,0,3,3,3,1,4,1,1,5.0,0.0,5,4,2,4,2,1,2,4,4,4,4,4,4,3,3,4,4,4,4,1.0,3,3,2,2,3,4,4,2,3,2,2,2,3,3.0,3,56.0,126.0,704.103,12.436,-3.353,63.083,507.252,-17.009,1.246,26.5,16876.19,10.0,0.0,1,100.0
10.5,2,전남,C31114,2002,3,4,5,1,2,1,3,1,1,3,1.0,1,15,2,24.0,0.0,10.0,15.0,2.0,8.0,0.0,35.0,14.0,72.0,14.0,0.0,3,1,95.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,318.0,286.0,0.0,143.0,747.0,2,3,0,0,3,0,6,0,0,0,0,0,0,2,3,2,1,3,1,3,40.0,0.0,7,4,1,4,2,1,2,4,8,3,4,5,4,3,3,3,4,4,4,1.0,4,3,4,2,3,4,4,3,3,2,2,2,3,4.0,3,0.0,24.0,242.101,29.231,0.916,129.962,444.6,4.07,2.706,163.715,233470.833,0.0,5.0,2,100.0
10.5,2,경남,C31114,2008,3,2,5,5,1,1,4,3,5,3,1.0,3,20,2,40.0,0.0,15.0,25.0,1.0,7.0,0.0,48.0,12.0,40.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,50.0,0.0,30.0,0.0,0.0,20.0,1.0,68.0,276.0,0.0,0.0,344.0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,2,2,1,3,1,3,50.0,1.0,4,2,2,4,2,1,6,3,8,3,3,3,3,3,3,3,3,3,3,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3,48.0,40.0,391.807,20.333,2.574,79.459,390.783,10.06,3.916,132.292,16217.5,0.0,100.0,1,100.0
5.476,2,부산,C31114,2008,3,1,5,5,1,1,2,2,5,3,1.0,1,15,2,84.0,0.0,10.0,74.0,5.0,5.0,0.0,94.0,18.0,20.0,2.0,0.0,3,5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2485.0,143.0,0.0,0.0,2628.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,2,1,90.0,0.0,3,1,2,4,2,1,4,2,1,3,1,2,1,3,3,4,2,3,3,3.0,4,3,2,3,3,4,3,3,2,3,4,3,3,2.0,2,60.0,84.0,107.457,48.203,17.692,130.145,269.995,47.768,19.24,2417.127,27070.238,0.0,100.0,2,100.0
2.56,2,부산,C31114,1993,4,2,5,10,2,1,4,3,6,3,1.0,3,25,2,138.0,0.0,45.0,59.0,10.0,13.0,0.0,127.0,21.0,44.0,0.0,1.0,5,3,0.0,75.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,2.0,66.0,1138.0,0.0,569.0,1773.0,2,9,1,1,1,0,12,2,0,0,0,0,2,2,2,1,1,4,1,1,54.0,22.9,2,6,2,4,2,2,2,3,8,4,4,3,4,4,3,3,3,2,3,3.0,5,5,5,5,5,4,5,5,2,3,4,3,3,3.0,3,34.0,138.0,79.531,55.701,7.689,90.861,163.122,12.543,10.035,2608.173,39175.362,0.0,25.0,1,100.0
12.305,2,경남,C31114,1989,4,2,5,6,2,1,4,3,6,3,1.0,3,22,2,48.0,0.0,18.0,12.0,9.0,6.0,3.0,48.0,12.0,35.0,15.0,10.0,1,5,46.0,25.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,2.0,0,200,0,0,200,2,3,1,0,0,0,4,0,0,0,0,0,0,2,3,2,1,4,2,1,12.0,0.01,3,1,2,4,2,1,1,3,1,3,4,4,4,4,4,3,4,4,3,5.0,4,3,4,4,4,5,4,3,3,3,3,3,4,4.0,3,28.0,48.0,142.695,41.204,5.258,144.934,351.748,18.494,10.798,474.254,58287.5,0.0,29.0,1,100.0
2.828,2,부산,C31114,1993,4,2,5,6,2,1,3,3,6,3,1.0,3,25,2,173.0,0.0,60.0,87.0,5.0,13.0,8.0,173.0,20.0,40.0,2.0,2.0,5,3,75.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,2.0,78.0,1744.0,0.0,0.0,1822.0,2,11,0,1,1,0,13,2,0,0,0,0,2,2,3,2,1,4,1,1,54.0,21.0,4,7,2,4,2,2,3,4,1,4,3,3,4,4,3,3,4,4,3,3.0,4,5,4,5,4,5,3,2,3,4,3,3,2,2.0,3,36.0,173.0,58.019,63.284,6.208,59.103,93.394,5.798,1.582,281.967,18854.335,0.0,25.0,1,100.0
6.292,2,경북,C31114,1996,4,2,5,9,2,1,5,5,10,3,1.0,2,2,2,85.0,0.0,19.0,44.0,4.0,0.0,18.0,85.0,8.0,27.0,4.0,0.0,1,3,0.0,34.0,0.0,0.0,25.0,47.0,0.0,0.0,0.0,28.0,1.0,0,250,0,50,300,2,12,4,9,0,0,25,0,0,0,0,0,0,2,3,3,1,4,2,3,6.0,0.01,3,8,2,4,2,1,2,3,3,4,4,4,4,4,3,3,3,2,3,,3,2,2,2,3,4,4,3,2,3,3,2,3,3.0,3,61.0,85.0,542.958,15.553,-2.843,121.438,780.793,-22.202,-0.979,-41.394,34961.176,0.0,66.0,2,100.0
6.284,2,전남,C31114,2002,3,3,5,1,2,1,3,1,1,3,1.0,1,15,2,52.0,0.0,45.0,0.0,2.0,5.0,0.0,52.0,14.0,72.0,14.0,0.0,7,3,42.0,30.0,0.0,28.0,60.0,20.0,20.0,0.0,0.0,0.0,2.0,147.0,113.0,0.0,688.0,948.0,2,3,0,0,3,0,6,0,0,0,0,0,0,2,3,2,1,3,1,3,40.0,0.0,7,8,2,4,2,1,2,4,8,3,4,4,4,3,3,3,4,4,3,1.0,3,4,3,4,4,4,3,3,3,2,2,2,3,4.0,3,0.0,52.0,272.912,26.816,2.507,101.516,378.566,9.492,4.706,254.911,93338.462,0.0,0.0,2,100.0
27.28,2,강원,C31119,1998,3,4,5,6,1,1,3,3,6,3,1.0,1,17,2,28.0,0.0,8.0,9.0,2.0,5.0,4.0,28.0,8.0,46.0,0.0,0.0,1,3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0,300,0,0,300,2,9,9,2,9,0,29,1,1,0,0,0,2,2,2,2,1,4,2,3,0.01,0.0,4,5,2,4,2,1,5,2,9,3,4,5,5,4,3,3,4,4,3,,5,5,4,3,3,3,3,3,2,3,2,2,3,3.0,3,46.0,28.0,133.333,42.857,4.809,51.21,119.491,5.746,7.896,231.2,13071.429,0.0,50.0,2,100.0
31.602,2,강원,C31119,1998,3,4,5,6,1,1,3,3,6,3,1.0,1,17,2,30.0,0.0,8.0,11.0,2.0,4.0,3.0,28.0,8.0,46.0,0.0,0.0,1,2,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,221.0,0.0,0.0,221.0,2,9,9,2,9,0,29,1,1,0,0,0,2,2,2,2,1,4,1,3,0.01,0.0,4,3,2,4,2,1,1,2,7,3,4,3,5,4,3,3,4,5,2,7.0,5,5,4,3,3,4,3,3,3,2,2,2,2,3.0,3,46.0,30.0,149.714,40.046,0.05,92.133,230.069,0.115,1.643,115.789,26780.0,0.0,50.0,2,100.0
2.828,2,인천,C31120,2014,3,2,1,6,1,1,4,3,6,3,1.0,3,8,2,170.0,0.0,45.0,107.0,4.0,9.0,5.0,170.0,20.0,35.0,5.0,0.0,3,1,89.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,85.0,1.0,474.0,650.0,0.0,200.0,1324.0,2,31,0,30,61,0,122,8,0,0,0,0,8,2,2,2,1,4,1,1,45.0,15.0,3,7,2,4,2,1,4,1,8,3,4,3,3,3,3,4,3,4,3,1.0,4,3,3,4,3,4,2,3,3,2,4,2,3,2.0,3,40.0,170.0,331.944,23.151,-62.385,51.816,223.817,-139.627,-49.646,-1145.046,17528.824,0.0,10.0,2,100.0
3.133,2,인천,C31120,2014,3,2,1,6,1,1,2,3,6,3,1.0,3,8,2,154.0,0.0,35.0,94.0,15.0,10.0,0.0,154.0,20.0,30.0,5.0,0.0,4,3,89.9,0.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,90.0,1.0,500,"1,500",0,0,"2,000",2,30,0,30,60,0,120,8,0,0,0,11,19,2,2,2,1,5,1,1,50.0,30.0,3,4,2,4,2,1,1,4,8,4,4,4,3,3,4,4,3,3,4,1.0,3,4,3,3,3,3,2,2,2,2,2,2,3,2.0,2,45.0,154.0,138.876,41.863,1.145,64.766,154.711,1.772,10.599,265.422,21774.026,0.0,10.0,2,100.0
2.56,2,인천,C31120,2014,3,2,1,6,1,1,4,3,6,3,1.0,3,8,2,160.0,0.0,38.0,105.0,17.0,10.0,0.0,170.0,20.0,30.0,5.0,0.0,4,3,89.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,90.0,1.0,909.0,780.0,0.0,0.0,1689.0,2,30,0,30,60,0,120,8,0,0,0,0,8,2,2,2,1,5,1,1,50.0,30.0,3,5,2,4,2,1,2,4,8,3,3,3,3,3,3,4,3,4,3,1.0,2,3,4,3,2,2,3,3,3,3,4,3,3,4.0,4,45.0,160.0,214.772,31.769,1.827,47.955,150.949,2.758,4.769,131.687,20966.875,0.0,10.1,2,100.0
